_id,latitude,longitude,elevation,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,soil_moisture,soil_cec,avg_temperature,min_temperature,avg_humidity,min_humidity,avg_wind_speed,total_rainfall,traditional_crop[0],traditional_crop[1],traditional_crop[2],recommended_crop[0],recommended_crop[1],recommended_crop[2]
67e3f2714464ff7c5831f0a9,29.8,80.8,1791,5.8,577,865.0,248,399,248,20.85,9.94,79.23,42.85,8.66,1709.0,Pear,Potato,Peas,Eucalyptus,Tea,Coffee
67e3f2714464ff7c5831f0aa,29.8,81.5,4674,6.6,511,806.0,268,370,268,3.61,-5.23,85.13,50.73,8.61,1107.0,Sugarcane,Wheat,Maize,Quinoa,Soybean,Sorghum
67e3f2724464ff7c5831f0ab,29.8,80.2,2288,5.8,504,526.0,258,376,258,19.08,4.98,87.63,37.9,8.29,2320.6,Oats,Bajra,Barley,Mushroom,Pearl Millet,Teff
67e3f27b4464ff7c5831f0ac,29.8,82.0,3418,5.7,560,956.0,281,371,281,11.27,-0.72,78.74,38.74,7.86,954.3,Oca (Oxalis tuberosa),Oca,,Oca,Oca (Oxalis tuberosa),
67e3f27c4464ff7c5831f0ad,29.8,81.8,3142,6.2,448,779.0,309,361,309,11.93,2.37,85.45,49.25,8.21,4508.0,Mushroom,,,Mushroom,,
67e3f27c4464ff7c5831f0ae,29.8,81.9,2137,6.4,524,552.0,248,366,248,19.58,6.59,83.08,36.92,8.07,869.4,Apple,,,Spinach,Quinoa,Ramdana
67e3f27d4464ff7c5831f0af,29.8,82.2,3479,6.7,425,662.0,252,353,252,10.24,0.85,82.34,48.66,9.65,1312.7,Sugarcane,Rice,Wheat,Soybean,Sorghum,Amaranth
67e3f2834464ff7c5831f0b0,29.8,82.3,4541,6.6,396,545.0,255,350,255,1.79,-6.86,90.92,56.25,10.26,1506.5,Barley,Rice,Wheat,Amaranth,Sorghum,Soybean
67e3f2854464ff7c5831f0b1,29.8,81.4,4362,6.5,524,1044.0,272,356,272,-4.79,-11.9,91.15,55.8,6.77,1350.5,Maize,Wheat,Rice,Millets,Quinoa,Soybean
67e3f2854464ff7c5831f0b2,29.8,79.8,1213,6.0,316,465.0,229,384,229,26.29,13.42,88.39,36.96,9.42,1928.0,Soybean,Blueberry,Coffee,Teak,Tea,Taro
67e3f2864464ff7c5831f0b3,29.8,80.7,3143,5.6,548,895.0,231,393,231,12.06,1.27,78.2,43.78,7.86,1894.9,Oca,Mushroom,Potato,Oca (Oxalis tuberosa),Mushroom,Potato
67e3f28e4464ff7c5831f0b4,29.8,82.4,5343,6.9,386,467.0,262,351,262,-4.04,-13.46,91.5,54.72,10.29,1302.1,Barley,Wheat,Maize,Amaranth,Sorghum,Millets
67e3f28f4464ff7c5831f0b5,29.8,81.3,3453,6.5,504,784.0,268,379,268,2.36,-6.48,85.0,50.43,8.61,1107.0,Sugarcane,Maize,Wheat,Amaranth,Quinoa,Soybean
67e3f28f4464ff7c5831f0b6,29.8,82.8,5741,7.2,347,243.0,236,342,236,-8.7,-14.97,88.21,54.23,13.5,516.4,Wheat,Rice,Barley,Soybean,Sorghum,Amaranth
67e3f2984464ff7c5831f0b7,29.8,82.9,5192,7.3,277,296.0,329,361,329,0.01,-9.75,79.57,43.9,21.25,599.5,Rice,Wheat,Sugarcane,Amaranth,Quinoa,Sorghum
67e3f29c4464ff7c5831f0b8,29.8,83.3,5025,7.2,257,246.0,307,359,307,3.23,-9.2,78.52,31.39,22.44,460.3,Barley,Sugarcane,Maize,Millets,Quinoa,Amaranth
67e3f2ac4464ff7c5831f0c2,29.8,82.6,4954,6.6,373,395.0,310,352,310,-0.71,-10.1,84.46,48.97,11.08,885.1,Sugarcane,Rice,Maize,Quinoa,Amaranth,Millets
67e3f2ad4464ff7c5831f0c3,29.8,83.1,4816,7.2,290,308.0,381,369,381,4.48,-7.95,78.7,31.75,22.44,460.3,Maize,Barley,Sugarcane,Amaranth,Quinoa,Soybean
67e3f2ae4464ff7c5831f0c4,29.8,83.4,4785,7.3,259,317.0,292,371,292,5.89,-7.73,77.3,26.24,21.17,441.3,Barley,Rice,Sugarcane,Soybean,Sorghum,Quinoa
67e3f2b14464ff7c5831f0c5,29.8,83.7,4579,7.5,251,192.0,241,351,241,8.22,-4.8,66.21,21.42,23.45,464.4,Wheat,Barley,Maize,Amaranth,Quinoa,Sorghum
67e3f2b54464ff7c5831f0c6,29.8,83.2,4783,7.3,273,260.0,334,361,334,5.79,-7.83,77.28,26.22,21.17,441.3,Maize,Sugarcane,Rice,Quinoa,Amaranth,Sorghum
67e3f2b74464ff7c5831f0c7,29.9,77.0,256,7.4,149,187.0,155,349,155,29.58,18.7,82.95,48.04,14.72,763.5,Samak Rice (Panicum miliaceum),Sugar Beet,Cauliflower,Common Bean,Kodo Millet,Rose
67e3f2b84464ff7c5831f0c8,29.9,77.1,252,7.4,134,177.0,152,359,152,29.46,18.54,83.59,48.61,14.53,764.8,Grapes,Rambutan,Pearl Millet,Muskmelon,Hazelnut,Eggplant
67e3f2ba4464ff7c5831f0c9,29.8,84.0,5221,7.6,212,232.0,273,352,273,3.23,-9.51,74.58,24.18,19.79,646.6,Sugarcane,Wheat,Rice,Soybean,Amaranth,Millets
67e3f2bb4464ff7c5831f0ca,29.8,84.3,4985,7.6,204,203.0,310,333,310,4.87,-7.67,69.03,25.61,23.67,421.4,Barley,Rice,Sugarcane,Sorghum,Amaranth,Soybean
67e3f2c04464ff7c5831f0cb,29.9,77.4,269,7.1,125,207.0,153,371,153,29.36,18.41,84.27,48.06,14.51,961.8,Fig,Sesame,Mushroom,Murasaki Sweet Potato,Pointed Gourd,Little Millet (Panicum sumatrense - another variety)
67e3f2c24464ff7c5831f0cc,29.8,82.7,5427,6.6,315,360.0,313,357,313,-6.2,-12.67,86.58,52.37,10.54,533.7,Wheat,Rice,Maize,Millets,Sorghum,Quinoa
67e3f2ca4464ff7c5831f0cd,29.9,77.5,273,7.1,147,215.0,169,379,169,29.33,18.85,83.24,48.06,14.7,1035.9,Hemp,Barley,Millet,Sunflower,Loquat,Kidney Bean
67e3f2cd4464ff7c5831f0ce,29.9,77.6,269,6.9,164,190.0,184,393,184,29.29,19.03,83.25,48.9,14.84,1199.7,Calabaza,Chive,Barnyard Millet,Chinese Yam,Averrhoa bilimbi (Bilimbi/Cucumber Tree),Field Bean
67e3f2d54464ff7c5831f0d0,29.9,78.1,275,6.7,275,280.0,190,389,190,29.04,17.81,85.27,48.88,13.64,1089.4,Bael,Kangni,Mint,Grape,Gingelly,Spaghetti Squash
67e3f2d64464ff7c5831f0d1,29.9,77.9,259,6.9,167,218.0,173,381,173,29.1,17.82,85.28,48.99,13.73,1077.2,Lemon Balm,Italian Millet,Rivea,Sunflower,Chia,Valor Papdi (Luffa acutangula)
67e3f2dd4464ff7c5831f0d5,29.8,84.4,4921,7.7,179,195.0,286,336,286,5.04,-7.2,67.61,26.52,22.58,497.2,Rice,Wheat,Barley,Quinoa,Soybean,Amaranth
67e3f2e34464ff7c5831f0d7,29.9,78.4,874,5.9,338,388.0,215,389,215,25.31,16.64,79.71,47.83,12.43,1452.3,Pearl Millet (Pennisetum glaucum - another variety),Mizuna,Indian Mustard (Brassica juncea - another variety),Uapaca kirkiana (Sugarplum),Tigernut,Ginger (Zingiber officinale - another variety)
67e3f2eb4464ff7c5831f0dd,29.9,79.0,1762,5.8,396,721.0,214,395,214,21.89,10.32,85.61,41.42,11.55,1246.9,Barley,Turnip,Proso Millet,Rajma (Kidney Bean - another variety),Potato,Bamboo
67e3f2f04464ff7c5831f0df,29.9,78.8,810,6.2,374,465.0,226,394,226,27.12,14.61,90.0,44.67,9.33,1495.3,Ragi,Apple,Chilli,Jute (Corchorus capsularis - another variety),Solanum macrocarpon (African Eggplant),Uapaca kirkiana (Sugarplum)
67e3f2f24464ff7c5831f0e0,29.9,79.2,1242,6.2,480,479.0,221,403,221,25.1,11.74,86.25,40.64,10.52,1279.3,Hazelnut,Vanilla,Blackberry,Pigeonpea,Safflower,Sisal
67e3f2f24464ff7c5831f0e1,29.9,79.4,1032,6.3,400,514.0,209,398,209,26.25,12.89,86.32,40.89,10.52,1279.3,Vanilla,Walnut,Carrot,African Rice,Moong,Sweet Potato
67e3f2f34464ff7c5831f0e2,29.9,79.3,1050,6.1,345,504.0,208,398,208,25.8,12.44,86.3,40.77,10.52,1279.3,Mulberry,Bambara Groundnut,Ramdana,Cluster Bean (Cyamopsis tetragonoloba - another variety),Arugula,Ground Bean
67e3f2fa4464ff7c5831f0e4,29.9,78.3,395,6.2,352,458.0,225,388,225,28.25,18.13,81.92,49.47,11.84,1128.7,Arhar,Garlic,Foxtail Millet (Setaria italica - another variety),Navy Bean,Rice Bean (Vigna umbellata - another variety),Pear
67e3f2fa4464ff7c5831f0e5,29.9,79.7,1451,6.0,437,530.0,248,395,248,24.28,9.58,84.35,37.45,8.6,1606.8,Mushroom,Blackberry,Buckwheat,Turban Squash,Blueberry,Cardamom
67e3f2fb4464ff7c5831f0e6,29.9,77.8,272,7.0,164,225.0,175,381,175,29.21,17.76,86.81,48.34,13.44,1141.2,Marama Bean,Moringa,Aonla,Spiny Gourd,Buttercup Squash,Karela (Bitter Gourd - another variety)
67e3f2fc4464ff7c5831f0e7,29.9,77.3,265,7.2,138,194.0,159,369,159,29.43,18.6,83.99,48.67,14.87,890.0,Guava (Psidium guajava - another variety),Cluster Bean (Cyamopsis tetragonoloba - another variety),Common Bean,African Millet,Papaya,Rice Bean (Vigna umbellata - another variety)
67e3f2fc4464ff7c5831f0e8,29.9,79.9,1761,6.0,418,425.0,229,385,229,21.75,9.37,80.19,39.83,8.77,1730.5,Carrot,Oats,Tea,Potato,Coffee,Maize
67e3f3014464ff7c5831f0e9,29.9,79.8,965,6.2,365,456.0,247,384,247,27.53,13.76,81.46,37.08,8.82,1365.7,Raspberry,Jackfruit,Sweetcorn,Kabocha Squash,Guava,Fava Bean
67e3f3044464ff7c5831f0ea,29.9,80.3,1537,6.1,463,554.0,245,381,245,24.02,9.88,83.1,39.07,8.83,1839.7,Oats,Peas,Carrot,Bamboo,Taro,Carrot
67e3f3054464ff7c5831f0eb,29.9,80.4,1617,5.9,610,608.0,233,390,233,22.19,10.36,77.2,39.41,7.81,1546.6,Carrot,Walnut,Yacon (Smallanthus sonchifolius),Maize,Bamboo,Taro
67e3f3054464ff7c5831f0ec,29.9,80.5,2254,5.8,581,683.0,245,403,245,17.25,7.45,81.73,46.56,8.66,2390.2,Mushroom,Potato,Carrot,Sorghum (Sorghum bicolor - another variety),Quinoa,Bamboo
67e3f30b4464ff7c5831f0ed,29.9,80.6,1489,6.0,492,500.0,224,382,224,23.04,11.31,86.44,45.17,8.47,2281.8,Tomato,Blueberry,Potato,Canarium ovatum (Pili Nut),Medinilla,Ginger
67e3f30c4464ff7c5831f0ee,29.9,79.1,1669,5.7,415,684.0,228,394,228,22.37,10.46,84.2,40.14,10.44,1163.4,Walnut,Yacon (Smallanthus sonchifolius),Spinach,Sugar Beet,Bamboo,Chia
67e3f30f4464ff7c5831f0f0,29.9,81.0,3911,6.4,572,1044.0,268,373,268,4.93,-4.0,88.33,50.11,7.41,1883.3,Maize,Wheat,Rice,Soybean,Quinoa,Sorghum
67e3f3114464ff7c5831f0f2,29.9,81.1,4280,6.5,559,963.0,307,382,307,2.4,-8.06,89.83,51.96,6.73,1357.9,Sugarcane,Maize,Wheat,Sorghum,Soybean,Quinoa
67e3f3124464ff7c5831f0f3,29.9,80.7,2927,5.9,520,969.0,246,400,246,13.63,3.25,80.25,44.51,7.53,2242.5,Carrot,Oca (Oxalis tuberosa),Mushroom,Oca (Oxalis tuberosa),Potato,Barley
67e3f3164464ff7c5831f0f8,29.9,80.1,1785,5.7,632,766.0,259,396,259,21.14,9.3,77.03,39.15,7.81,1546.6,Coffee,Tea,Mushroom,Horse Gram,Chinese Yam,Taro
67e3f3164464ff7c5831f0f9,29.9,81.2,4592,6.5,494,818.0,313,367,313,1.25,-7.53,88.81,53.39,9.47,1428.5,Barley,Sugarcane,Wheat,Sorghum,Millets,Amaranth
67e3f31b4464ff7c5831f0fd,29.9,79.5,2174,5.7,624,815.0,251,387,251,19.82,6.46,87.73,38.63,9.98,1779.7,Carrot,Apple,,Potato,Mushroom,Carrot
67e3f3274464ff7c5831f104,29.9,83.1,4725,7.3,249,320.0,369,380,369,6.12,-7.67,74.87,25.23,20.22,457.8,Rice,Barley,Maize,Amaranth,Quinoa,Sorghum
67e3f32b4464ff7c5831f105,29.9,82.7,5165,7.0,313,351.0,342,356,342,-1.12,-10.84,90.53,51.98,15.45,820.1,Barley,Rice,Maize,Sorghum,Quinoa,Millets
67e3f32e4464ff7c5831f106,29.9,83.0,5030,6.9,243,298.0,362,363,362,3.42,-9.08,71.68,28.3,20.65,468.6,Rice,Wheat,Maize,Quinoa,Amaranth,Soybean
67e3f32f4464ff7c5831f107,29.9,83.3,4720,7.3,209,251.0,339,345,339,6.51,-8.2,83.2,24.21,22.02,498.4,Barley,Sugarcane,Maize,Soybean,Quinoa,Sorghum
67e3f3344464ff7c5831f10a,29.9,83.6,4578,7.7,185,304.0,248,348,248,7.23,-5.32,78.26,23.89,24.24,444.7,Wheat,Barley,Rice,Soybean,Sorghum,Amaranth
67e3f3384464ff7c5831f10b,29.9,82.8,5398,7.1,332,397.0,387,361,387,-1.81,-11.67,82.02,41.9,19.23,375.3,Maize,Sugarcane,Barley,Soybean,Millets,Sorghum
67e3f33a4464ff7c5831f10c,29.9,83.8,5150,7.6,306,237.0,286,348,286,3.39,-9.47,76.89,24.19,23.1,539.4,Sugarcane,Maize,Wheat,Quinoa,Amaranth,Soybean
67e3f33a4464ff7c5831f10d,29.9,83.7,4638,7.7,202,138.0,281,346,281,6.83,-5.72,78.21,23.78,24.24,444.7,Rice,Maize,Sugarcane,Sorghum,Quinoa,Soybean
67e3f33b4464ff7c5831f10e,29.9,83.5,4574,7.7,189,176.0,249,366,249,7.35,-6.07,83.61,24.34,23.91,403.8,Wheat,Maize,Rice,Millets,Amaranth,Quinoa
67e3f33d4464ff7c5831f10f,29.9,82.2,4197,6.8,388,464.0,280,351,280,4.23,-6.29,86.08,52.1,10.29,1157.4,Barley,Maize,Wheat,Soybean,Quinoa,Amaranth
67e3f3404464ff7c5831f110,29.9,84.1,5189,7.8,241,222.0,280,369,280,3.21,-8.7,69.8,25.35,23.26,602.1,Maize,Barley,Wheat,Soybean,Amaranth,Millets
67e3f3434464ff7c5831f111,29.9,84.3,5043,7.6,187,250.0,319,343,319,3.86,-8.05,69.93,25.5,23.26,602.1,Maize,Barley,Wheat,Soybean,Millets,Amaranth
67e3f3444464ff7c5831f112,29.9,83.9,4844,7.6,208,215.0,273,354,273,5.49,-7.37,77.18,24.7,23.1,539.4,Sugarcane,Wheat,Rice,Sorghum,Quinoa,Millets
67e3f3454464ff7c5831f113,29.9,82.5,4729,6.9,304,416.0,300,354,300,1.69,-9.49,89.88,52.13,11.7,908.3,Maize,Rice,Sugarcane,Quinoa,Amaranth,Sorghum
67e3f3464464ff7c5831f114,29.9,84.5,5556,7.6,242,254.0,228,335,228,-4.19,-13.3,78.7,40.04,23.41,358.0,Wheat,Barley,Maize,Quinoa,Soybean,Amaranth
67e3f3494464ff7c5831f115,29.9,82.3,3682,6.8,408,796.0,249,361,249,9.09,-2.09,90.38,53.97,11.7,908.3,Wheat,Maize,Rice,Amaranth,Quinoa,Sorghum
67e3f34c4464ff7c5831f117,29.9,84.4,5447,7.6,224,172.0,298,350,298,-0.06,-10.72,74.41,32.29,25.27,534.2,Barley,Maize,Rice,Sorghum,Soybean,Millets
67e3f34e4464ff7c5831f118,30.0,77.3,264,7.2,147,213.0,172,384,172,29.43,18.51,84.39,48.37,14.67,888.0,Macadamia Nut,Bamboo,Ivy Gourd,Rutabaga,Mustard,Guava (Psidium guajava - another variety)
67e3f34f4464ff7c5831f119,29.9,84.0,4843,7.7,193,153.0,255,344,255,5.96,-6.9,73.45,23.8,21.78,595.9,Rice,Wheat,Barley,Sorghum,Soybean,Millets
67e3f3574464ff7c5831f11f,29.9,82.9,5181,7.1,328,384.0,380,349,380,0.77,-10.08,74.97,35.68,21.33,421.7,Barley,Wheat,Rice,Amaranth,Millets,Soybean
67e3f3674464ff7c5831f129,30.0,79.1,1969,5.7,535,858.0,252,391,252,20.31,9.91,82.88,41.19,11.01,1236.2,Coffee,Spinach,Buckwheat,Buckwheat,Barley,Bamboo
67e3f3694464ff7c5831f12a,30.0,79.0,1798,5.8,618,837.0,231,390,231,21.09,10.6,82.05,41.65,11.86,1196.2,Walnut,Fenugreek,Peas,Rajma (Kidney Bean - another variety),Fenugreek,Rose
67e3f36b4464ff7c5831f12b,30.0,79.2,2194,5.6,458,762.0,240,387,240,18.56,8.16,82.7,40.79,11.01,1236.2,Rye,Apple,Buckwheat,Potato,Teff,Mushroom
67e3f36d4464ff7c5831f12c,30.0,78.9,2341,6.0,391,516.0,224,390,224,17.69,7.2,81.66,40.82,11.86,1196.2,Cauliflower,Apple,Potato,Rye,Apple,Buckwheat
67e3f3704464ff7c5831f12d,30.0,78.6,1384,5.7,413,557.0,241,387,241,23.58,12.73,87.93,44.86,9.91,1447.2,Chestnut,Proso Millet,Arracacha,Kenaf (Hibiscus cannabinus - another variety),Yam,Plantain
67e3f3734464ff7c5831f12e,30.0,78.5,1195,5.9,364,525.0,221,385,221,24.57,14.63,84.52,46.1,11.64,1724.9,Barley,Blueberry,Mung Bean,Arugula,Carrot,Guava
67e3f3784464ff7c5831f12f,30.0,78.3,408,5.9,301,408.0,206,385,206,28.33,16.86,86.49,48.49,11.15,1191.3,Magnolia champaca (Champak),Spaghetti Squash,Stevia,Corchorus olitorius (Jute Mallow - another variety),Olive,Dragonfruit
67e3f37b4464ff7c5831f130,30.0,80.0,2051,5.8,631,840.0,253,394,253,19.51,8.49,77.5,42.69,8.39,2064.0,Oats,Carrot,Potato,Potato,,
67e3f3804464ff7c5831f131,30.0,79.9,1492,6.2,471,475.0,250,377,250,23.9,11.07,77.35,38.18,9.18,1470.1,Chickpea,Blueberry,Yacon (Smallanthus sonchifolius),Cardamom,Raspberry,Fennel (Foeniculum vulgare - another variety)
67e3f3824464ff7c5831f132,30.0,80.1,2436,5.6,626,1032.0,242,391,242,16.71,5.69,77.1,41.99,8.39,2064.0,Carrot,,,Potato,,
67e3f38b4464ff7c5831f133,30.0,79.4,2031,5.6,672,1029.0,243,390,243,20.46,6.99,85.58,38.18,9.48,1464.7,Apple,Mushroom,Carrot,Wheat,Carrot,Potato
67e3f3a74464ff7c5831f142,30.0,81.6,4136,6.5,498,702.0,297,372,297,6.49,-2.61,84.94,47.83,8.95,2292.0,Sugarcane,Wheat,Barley,Sorghum,Millets,Quinoa
67e3f3a84464ff7c5831f143,30.0,81.7,4500,6.5,475,757.0,299,394,299,3.54,-5.56,84.64,47.02,8.95,2292.0,Wheat,Maize,Barley,Quinoa,Sorghum,Millets
67e3f3a94464ff7c5831f144,30.0,81.8,3572,6.5,464,740.0,251,361,251,9.3,-0.77,79.75,44.74,6.63,1514.8,Barley,Sugarcane,Wheat,Quinoa,Millets,Sorghum
67e3f3b14464ff7c5831f146,30.0,81.5,5334,6.4,465,674.0,341,366,341,-3.42,-12.12,90.45,52.71,8.5,897.6,Rice,Barley,Wheat,Amaranth,Millets,Quinoa
67e3f3b24464ff7c5831f147,30.0,82.2,4886,6.8,368,426.0,269,356,269,-0.69,-10.29,89.87,54.15,12.81,771.8,Wheat,Maize,Sugarcane,Quinoa,Sorghum,Amaranth
67e3f3ba4464ff7c5831f14a,30.0,81.4,5097,6.4,419,670.0,324,364,324,-1.37,-10.07,90.58,53.19,8.5,897.6,Maize,Wheat,Rice,Millets,Sorghum,Amaranth
67e3f3bb4464ff7c5831f14c,30.0,81.2,4755,6.5,589,900.0,338,380,338,-0.01,-9.2,90.91,53.87,10.92,1313.5,Wheat,Maize,Sugarcane,Millets,Quinoa,Soybean
67e3f3c44464ff7c5831f14f,30.0,82.1,4786,6.8,447,562.0,279,360,279,-0.89,-10.26,91.16,57.83,11.41,888.7,Rice,Sugarcane,Maize,Millets,Sorghum,Amaranth
67e3f3c44464ff7c5831f14e,30.0,82.8,5036,7.1,283,348.0,368,343,368,2.74,-9.0,76.43,31.69,23.12,440.6,Rice,Maize,Sugarcane,Sorghum,Quinoa,Soybean
67e3f3cb4464ff7c5831f151,30.0,82.6,4823,6.9,350,383.0,379,353,379,0.48,-8.81,89.99,53.8,16.6,798.2,Barley,Wheat,Maize,Soybean,Sorghum,Quinoa
67e3f3ce4464ff7c5831f152,30.0,83.4,4582,7.7,209,213.0,260,364,260,7.45,-6.67,82.54,23.28,22.8,399.8,Rice,Barley,Sugarcane,Amaranth,Millets,Quinoa
67e3f3cf4464ff7c5831f153,30.0,83.5,4577,7.8,168,136.0,263,350,263,7.45,-6.67,82.54,23.28,22.8,399.8,Rice,Maize,Wheat,Soybean,Amaranth,Quinoa
67e3f3d64464ff7c5831f159,30.0,83.7,4856,7.8,173,265.0,276,349,276,5.01,-6.66,74.17,25.23,23.01,517.6,Sugarcane,Barley,Wheat,Amaranth,Sorghum,Quinoa
67e3f3d94464ff7c5831f15a,30.0,83.2,4590,7.6,173,173.0,320,355,320,7.26,-7.62,80.69,23.52,21.98,376.9,Maize,Rice,Wheat,Millets,Amaranth,Soybean
67e3f3dd4464ff7c5831f15b,30.0,82.4,5075,7.1,396,359.0,273,355,273,-1.1,-10.59,92.79,54.61,19.82,730.9,Maize,Sugarcane,Wheat,Soybean,Quinoa,Millets
67e3f3e04464ff7c5831f15d,30.0,83.1,4615,7.5,274,252.0,375,364,375,7.02,-7.26,76.96,23.86,21.04,384.9,Maize,Sugarcane,Wheat,Soybean,Quinoa,Amaranth
67e3f3e14464ff7c5831f15e,30.0,84.0,4671,7.9,161,146.0,297,350,297,7.1,-5.59,70.27,23.52,22.6,605.0,Barley,Maize,Wheat,Quinoa,Amaranth,Millets
67e3f3e54464ff7c5831f15f,30.1,77.0,264,7.3,136,194.0,163,373,163,29.57,18.47,83.44,46.67,15.47,715.7,Olive,Sawa,Onion,Sage,Jerusalem Artichoke,Foxtail Millet (Setaria italica - another variety)
67e3f3e64464ff7c5831f161,30.0,84.3,5615,7.6,293,322.0,369,352,369,-0.77,-11.68,76.39,31.13,26.41,514.8,Maize,Rice,Barley,Quinoa,Amaranth,Millets
67e3f3e74464ff7c5831f162,30.0,84.2,4940,7.6,221,295.0,317,341,317,4.91,-7.1,66.51,24.37,22.02,558.4,Rice,Wheat,Sugarcane,Sorghum,Millets,Amaranth
67e3f3eb4464ff7c5831f164,30.1,77.2,277,7.3,146,225.0,172,378,172,29.39,18.3,83.97,47.48,15.2,742.7,Safflower,Ube,Lychee,Indian Jujube (Ziziphus mauritiana),Hemp,African Millet
67e3f3ef4464ff7c5831f166,30.0,84.1,4878,7.8,165,160.0,293,359,293,5.36,-6.65,66.6,24.48,22.02,558.4,Rice,Barley,Wheat,Sorghum,Soybean,Millets
67e3f3ef4464ff7c5831f167,30.0,82.3,4919,7.0,363,451.0,294,362,294,-0.44,-10.04,89.9,54.23,12.81,771.8,Barley,Sugarcane,Rice,Quinoa,Millets,Amaranth
67e3f3ef4464ff7c5831f168,30.1,77.5,277,6.9,218,247.0,164,373,164,29.44,17.8,85.47,47.13,14.85,940.2,Arhar,Lychee,Italian Millet,Cluster Bean (Cyamopsis tetragonoloba - another variety),Cowpea,Avocado
67e3f3f74464ff7c5831f16a,30.1,77.7,305,6.7,197,224.0,172,389,172,29.01,17.51,85.23,47.79,13.86,916.6,Lychee,Buttercup Squash,Lettuce,Summer Savory,Stevia,Tarragon
67e3f3f94464ff7c5831f16b,30.1,78.0,511,6.1,362,400.0,213,384,213,27.77,16.7,87.0,49.19,10.99,1513.3,Lychee,Coconut,Blackberry,Malabar Spinach,Kaempferia galanga (Kencur/Sand Ginger),Blackberry
67e3f3fd4464ff7c5831f16c,30.0,83.0,4735,7.2,238,274.0,367,362,367,5.54,-7.54,75.32,26.8,21.75,455.3,Maize,Rice,Barley,Amaranth,Soybean,Quinoa
67e3f4024464ff7c5831f16d,30.0,84.4,5884,7.8,256,345.0,300,361,300,-2.88,-14.44,76.93,29.97,25.0,419.8,Rice,Wheat,Barley,Quinoa,Millets,Sorghum
67e3f4054464ff7c5831f16e,30.1,78.4,902,6.2,425,590.0,221,384,221,25.21,13.69,88.64,45.6,11.08,1325.0,Tigernut,Hyacinth Bean,Cranberry,Winged Bean,Betel Nut,Long Pepper
67e3f4084464ff7c5831f170,30.1,78.8,1433,6.0,434,444.0,188,397,188,23.69,13.74,80.0,41.63,9.83,1737.9,Buckwheat,Soybean,Wheat,Carrot,Potato,Canarium ovatum (Pili Nut)
67e3f40b4464ff7c5831f172,30.1,77.3,270,7.2,156,204.0,182,391,182,29.64,18.4,84.36,45.28,15.25,801.9,Chayote Squash,Kutki,Sapodilla (Manilkara zapota),Kenaf,Fonio,Rosemary
67e3f4254464ff7c5831f17d,30.1,79.5,1837,5.9,591,654.0,257,395,257,21.99,10.82,84.01,38.82,7.65,1652.9,Triticale,Avocado,Potato,Tomato,Coffee,Eucalyptus
67e3f4314464ff7c5831f185,30.1,79.3,2354,5.8,541,693.0,236,397,236,18.0,8.98,84.6,42.04,7.54,2089.9,Oats,Mushroom,Potato,Potato,,
67e3f4324464ff7c5831f186,30.1,79.9,2417,5.8,591,808.0,216,393,216,15.64,5.11,77.27,43.63,8.46,2591.5,Barley,Amaranth,Apple,Apple,Buckwheat,Teff
67e3f4384464ff7c5831f187,30.1,80.7,4542,6.3,543,1048.0,282,391,282,1.77,-9.97,88.07,48.43,8.21,1249.6,Barley,Wheat,Maize,Soybean,Sorghum,Quinoa
67e3f43b4464ff7c5831f188,30.1,80.3,2552,6.0,559,671.0,247,393,247,14.7,1.86,81.38,41.3,10.19,2105.2,Ramdana,Teff,Barley,Barley,Teff (Eragrostis tef - another variety),Oats
67e3f43b4464ff7c5831f189,30.1,80.9,3703,6.3,526,1127.0,267,373,267,7.31,-3.55,87.33,47.1,8.34,1375.5,Barley,Sugarcane,Maize,Quinoa,Soybean,Amaranth
67e3f43c4464ff7c5831f18a,30.1,79.7,2391,5.7,735,1161.0,242,394,242,16.11,5.36,76.26,41.35,9.33,2179.8,Carrot,,,Potato,,
67e3f4414464ff7c5831f18b,30.1,81.1,6087,6.7,491,790.0,301,378,301,-7.25,-17.4,82.96,42.43,8.26,919.9,Sugarcane,Maize,Rice,Sorghum,Quinoa,Millets
67e3f4444464ff7c5831f18c,30.1,81.2,4219,6.5,464,717.0,305,371,305,6.31,-5.99,86.31,42.38,8.06,1104.4,Maize,Wheat,Barley,Amaranth,Quinoa,Millets
67e3f44b4464ff7c5831f18d,30.1,79.8,2277,5.9,607,958.0,250,401,250,17.16,6.41,76.42,41.62,9.33,2179.8,Carrot,,,Potato,,
67e3f4534464ff7c5831f18f,30.1,81.3,5209,6.5,496,583.0,370,366,370,-0.82,-11.99,80.69,37.04,9.16,792.6,Sugarcane,Wheat,Rice,Sorghum,Millets,Quinoa
67e3f45d4464ff7c5831f190,30.1,81.9,5171,6.7,432,544.0,277,351,277,-2.67,-11.77,87.93,56.13,10.79,1109.7,Rice,Maize,Sugarcane,Amaranth,Soybean,Quinoa
67e3f45e4464ff7c5831f191,30.1,81.6,3996,6.5,428,663.0,271,376,271,6.94,-4.11,80.92,44.69,9.34,1228.9,Wheat,Rice,Sugarcane,Amaranth,Soybean,Millets
67e3f4614464ff7c5831f192,30.1,81.8,5098,6.6,436,601.0,312,378,312,-4.33,-10.35,86.82,54.76,9.22,1183.0,Barley,Wheat,Rice,Sorghum,Soybean,Quinoa
